Facility ID	Facility Name	Address	City	State	ZIP Code	County Name	Unweighted Normalized Clinical Outcomes Domain Score	Weighted Normalized Clinical Outcomes Domain Score	Unweighted Person and Community Engagement Domain Score	Weighted Person and Community Engagement Domain Score	Unweighted Normalized Safety Domain Score	Weighted Safety Domain Score	Unweighted Normalized Efficiency and Cost Reduction Domain Score	Weighted Efficiency and Cost Reduction Domain Score	Total Performance Score	Location
10114	"MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM"	995 9TH AVENUE SOUTHWEST	BESSEMER	AL	35021	Jefferson	47.5	11.875	21	5.25	40	10	0	0	27.125	POINT (-86.991709 33.373086)
330009	BRONX-LEBANON HOSPITAL CENTER	1276 FULTON AVENUE	BRONX	NY	10456	Bronx	56.66666667	14.16666667	19	4.75	48.33333333	12.08333333	20	5	36	POINT (-73.903756 40.83175000000001)
160016	TRINITY REGIONAL MEDICAL CENTER	802 KENYON RD	FORT DODGE	IA	50501	Webster	27.5	6.875	30	7.5	34	8.5	70	17.5	40.375	POINT (-94.191337 42.490278)
30068	MT. GRAHAM REGIONAL MEDICAL CENTER	1600 SOUTH 20TH AVENUE	SAFFORD	AZ	85546	Graham	15	3.75	47	11.75	0	0	0	0	15.5	POINT (-109.73299400000002 32.82188300000001)
450372	BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE	2400 N INTERSTATE HIGHWAY 35E	WAXAHACHIE	TX	75165	Ellis	37.5	9.375	52	13	45	11.25	0	0	33.625	POINT (-96.859736 32.429622)
100191	MEDICAL CENTER OF TRINITY	"9330 SR 54, STE 401"	TRINITY	FL	34655	Pasco	65	16.25	19	4.75	53.33333333	13.33333333	10	2.5	36.83333333	POINT (-82.660964 28.206014)
240210	HEALTHEAST ST JOHN'S HOSPITAL	1575 BEAM AVENUE	MAPLEWOOD	MN	55109	Ramsey	93.33333333	23.33333333	27	6.75	30	7.5	60	15	52.58333333	POINT (-93.03350800000001 45.02813100000001)
310110	ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON	ONE HAMILTON HEALTH PLACE	HAMILTON	NJ	8690	Mercer	90	22.5	33	8.25	62	15.5	10	2.5	48.75	
170109	MIAMI COUNTY MEDICAL CENTER	2100 BAPTISTE DRIVE	PAOLA	KS	66071	Miami	60	20	88	29.33333333	Not Available	Not Available	0	0	49.33333333	POINT (-94.850849 38.568591)
50290	PROVIDENCE SAINT JOHN'S HEALTH CENTER	2121 SANTA MONICA BLVD	SANTA MONICA	CA	90404	Los Angeles	100	25	23	5.75	70	17.5	10	2.5	50.75	POINT (-118.478305 34.03007)
130018	EASTERN IDAHO REGIONAL MEDICAL CENTER	3100 CHANNING WAY	IDAHO FALLS	ID	83404	Bonneville	22.5	5.625	22	5.5	31.66666667	7.916666667	0	0	19.04166667	POINT (-111.990159 43.470276)
340008	SCOTLAND MEMORIAL HOSPITAL	500 LAUCHWOOD DR	LAURINBURG	NC	28352	Scotland	32.5	8.125	41	10.25	33.33333333	8.333333333	40	10	36.70833333	POINT (-79.47042 34.7517)
260011	SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY	2505 MISSION DRIVE	JEFFERSON CITY	MO	65109	Cole	65	16.25	40	10	41.66666667	10.41666667	30	7.5	44.16666667	POINT (-92.220285 38.560142)
140276	LOYOLA UNIVERSITY MEDICAL CENTER	2160 S 1ST AVENUE	MAYWOOD	IL	60153	Cook	70	17.5	21	5.25	20	5	0	0	27.75	POINT (-87.83321 41.858732)
50761	PROVIDENCE TARZANA MEDICAL CENTER	18321 CLARK STREET	TARZANA	CA	91356	Los Angeles	92.5	23.125	14	3.5	63.33333333	15.83333333	0	0	42.45833333	POINT (-118.53182999999999 34.169777)
190050	BEAUREGARD MEMORIAL HOSPITAL	600 S PINE STREET	DERIDDER	LA	70634	Beauregard	63.33333333	15.83333333	38	9.5	76.66666667	19.16666667	10	2.5	47	POINT (-93.289056 30.841950000000004)
520004	MAYO CLINIC HLTH SYSTEM FRANCISCAN MED CTR	700 WEST AVENUE SOUTH	LA CROSSE	WI	54601	La Crosse	47.5	11.875	50	12.5	41.66666667	10.41666667	50	12.5	47.29166667	POINT (-91.239557 43.804038)
50417	SUTTER COAST HOSPITAL	800 E WASHINGTON BLVD	CRESCENT CITY	CA	95531	Del Norte	50	12.5	24	6	90	22.5	40	10	51	POINT (-124.19414399999998 41.772698)
360365	AVITA ONTARIO	715 RICHLAND MALL	ONTARIO	OH	44906	Richland	95	31.66666667	75	25	Not Available	Not Available	0	0	56.66666667	POINT (-82.59326 40.772408)
40088	MEDICAL CENTER OF SOUTH ARKANSAS	700 WEST GROVE STREET	EL DORADO	AR	71730	Union	37.5	9.375	24	6	53.33333333	13.33333333	0	0	28.70833333	POINT (-92.67103 33.218378)
310091	SALEM MEDICAL CENTER	310 WOODSTOWN ROAD	SALEM	NJ	8079	Salem	56.66666667	18.88888889	10	3.333333333	Not Available	Not Available	0	0	22.22222222	POINT (-75.445855 39.593404)
490044	SENTARA OBICI HOSPITAL	2800 GODWIN BOULEVARD	SUFFOLK	VA	23439	Suffolk City	72.5	18.125	49	12.25	50	12.5	30	7.5	50.375	POINT (-76.583413 36.773058)
670122	HOUSTON METHODIST THE WOODLANDS HOSPITAL	17201 INTERSTATE 45 SOUTH	THE WOODLANDS	TX	77385	Montgomery	87.5	21.875	47	11.75	83.33333333	20.83333333	0	0	54.45833333	POINT (-95.45551 30.204697000000003)
50133	ADVENTIST HEALTH AND RIDEOUT	726 4TH ST	MARYSVILLE	CA	95901	Yuba	25	6.25	13	3.25	23.33333333	5.833333333	30	7.5	22.83333333	POINT (-121.593622 39.138832)
420015	PRISMA HEALTH BAPTIST EASLEY HOSPITAL	200 FLEETWOOD DRIVE	EASLEY	SC	29640	Pickens	52.5	13.125	38	9.5	36.66666667	9.166666667	20	5	36.79166667	POINT (-82.607064 34.839651)
390016	UPMC JAMESON	1211 WILMINGTON AVENUE	NEW CASTLE	PA	16105	Lawrence	45	11.25	15	3.75	58	14.5	30	7.5	37	POINT (-80.351116 41.01345200000001)
330094	COLUMBIA MEMORIAL HOSPITAL	71 PROSPECT AVENUE	HUDSON	NY	12534	Columbia	57.5	14.375	14	3.5	16.66666667	4.166666667	0	0	22.04166667	POINT (-73.776128 42.246254)
50298	BARSTOW COMMUNITY HOSPITAL	820 E MOUNTAIN VIEW STREET	BARSTOW	CA	92311	San Bernardino	60	15	15	3.75	50	12.5	0	0	31.25	POINT (-117.01659999999998 34.893696)
340085	NOVANT HEALTH THOMASVILLE MEDICAL CENTER	207 OLD LEXINGTON RD BOX 789	THOMASVILLE	NC	27360	Davidson	63.33333333	15.83333333	29	7.25	57.5	14.375	30	7.5	44.95833333	POINT (-80.11138 35.882029)
60032	ROSE MEDICAL CENTER	4567 E 9TH AVE	DENVER	CO	80220	Denver	77.5	19.375	45	11.25	66.66666667	16.66666667	20	5	52.29166667	POINT (-104.934011 39.731076)
450040	COVENANT MEDICAL CENTER	3615 19TH STREET	LUBBOCK	TX	79410	Lubbock	30	7.5	22	5.5	28	7	0	0	20	POINT (-101.892357 33.577867)
350002	CHI ST ALEXIUS HEALTH	900 E BROADWAY	BISMARCK	ND	58501	Burleigh	87.5	21.875	14	3.5	30	7.5	60	15	47.875	POINT (-100.777075 46.806369)
290022	DESERT SPRINGS HOSPITAL	2075 EAST FLAMINGO ROAD	LAS VEGAS	NV	89119	Clark	70	17.5	14	3.5	28	7	0	0	28	POINT (-115.125548 36.114561)
10149	BAPTIST MEDICAL CENTER EAST	400 TAYLOR ROAD	MONTGOMERY	AL	36117	Montgomery	63.33333333	15.83333333	24	6	23.33333333	5.833333333	10	2.5	30.16666667	POINT (-86.172095 32.376821)
50380	GOOD SAMARITAN HOSPITAL	2425 SAMARITAN DRIVE	SAN JOSE	CA	95124	Santa Clara	57.5	14.375	18	4.5	35	8.75	0	0	27.625	POINT (-121.946563 37.251104)
250040	SINGING RIVER HEALTH SYSTEM	2809 DENNY AV	PASCAGOULA	MS	39581	Jackson	37.5	9.375	25	6.25	35	8.75	0	0	24.375	POINT (-88.532404 30.374871)
370099	HILLCREST HOSPITAL CUSHING	1027 EAST CHERRY STREET	CUSHING	OK	74023	Payne	10	3.333333333	63	21	Not Available	Not Available	70	23.33333333	47.66666667	POINT (-96.757473 35.978942)
30014	JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL	250 EAST DUNLAP AVENUE	PHOENIX	AZ	85020	Maricopa	45	11.25	22	5.5	32	8	0	0	24.75	POINT (-112.07063 33.567754)
360091	MEDINA HOSPITAL	1000 EAST WASHINGTON STREET	MEDINA	OH	44256	Medina	90	22.5	32	8	4	1	0	0	31.5	POINT (-81.836933 41.138885)
340097	HUGH CHATHAM MEMORIAL HOSPITAL	180 PARKWOOD DR	ELKIN	NC	28621	Surry	60	15	38	9.5	100	25	0	0	49.5	POINT (-80.83579300000001 36.266391)
450518	THE MEDICAL CENTER OF SOUTHEAST TEXAS	2555 JIMMY JOHNSON BLVD	PORT ARTHUR	TX	77640	Jefferson	70	17.5	12	3	38.33333333	9.583333333	0	0	30.08333333	POINT (-93.985007 29.934951999999996)
490069	BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER	8260 ATLEE ROAD	MECHANICSVILLE	VA	23116	Hanover	62.5	15.625	22	5.5	33.33333333	8.333333333	0	0	29.45833333	POINT (-77.388102 37.629352)
190014	TECHE REGIONAL MEDICAL CENTER	1125 MARGUERITE STREET	MORGAN CITY	LA	70380	Saint Mary	45	11.25	30	7.5	35	8.75	0	0	27.5	POINT (-91.200157 29.708471)
50231	POMONA VALLEY HOSPITAL MEDICAL CENTER	1798 N GAREY AVE	POMONA	CA	91767	Los Angeles	60	15	15	3.75	21.66666667	5.416666667	0	0	24.16666667	POINT (-117.752329 34.077639)
230036	MIDMICHIGAN MEDICAL CENTER - ALPENA	1501 W CHISHOLM ST	ALPENA	MI	49707	Alpena	35	8.75	27	6.75	62	15.5	40	10	41	POINT (-83.450672 45.076857)
360048	UNIVERSITY OF TOLEDO MEDICAL CENTER	3000 ARLINGTON AVENUE	TOLEDO	OH	43699	Lucas	52.5	13.125	19	4.75	16	4	0	0	21.875	POINT (-83.615382 41.621215)
10073	CLAY COUNTY HOSPITAL	83825 HIGHWAY 9    P O BOX 1270	ASHLAND	AL	36251	Clay	35	11.66666667	66	22	Not Available	Not Available	50	16.66666667	50.33333333	POINT (-85.82378900000002 33.276548)
450862	ST LUKE'S THE WOODLANDS HOSPITAL	17200 ST LUKE'S WAY	THE WOODLANDS	TX	77384	Montgomery	82.5	20.625	18	4.5	40	10	10	2.5	37.625	POINT (-95.460773 30.205659999999998)
380061	PROVIDENCE PORTLAND MEDICAL CENTER	4805 NE GLISAN STREET	PORTLAND	OR	97213	Multnomah	67.5	16.875	38	9.5	15	3.75	40	10	40.125	POINT (-122.614058 45.526518)
420068	TRMC OF ORANGEBURG & CALHOUN	3000 ST MATTHEWS RD BOX 1806	ORANGEBURG	SC	29115	Orangeburg	77.5	19.375	9	2.25	16.66666667	4.166666667	0	0	25.79166667	
440018	SYCAMORE SHOALS HOSPITAL	1501 WEST ELK AVENUE	ELIZABETHTON	TN	37643	Carter	35	8.75	48	12	70	17.5	0	0	38.25	POINT (-82.249623 36.343941)
50116	NORTHRIDGE HOSPITAL MEDICAL CENTER	18300 ROSCOE BLVD	NORTHRIDGE	CA	91325	Los Angeles	65	16.25	41	10.25	16.66666667	4.166666667	0	0	30.66666667	POINT (-118.533216 34.220789)
290008	NORTHEASTERN NEVADA REGIONAL HOSPITAL	2001 ERRECART BLVD	ELKO	NV	89801	Elko	32.5	8.125	15	3.75	25	6.25	30	7.5	25.625	POINT (-115.72902600000002 40.822508)
440056	TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL	110 HOSPITAL DRIVE	JEFFERSON CITY	TN	37760	Jefferson	43.33333333	10.83333333	42	10.5	63.33333333	15.83333333	10	2.5	39.66666667	POINT (-83.51964 36.10686)
260062	SAINT LUKES NORTH HOSPITAL	5830 N W BARRY ROAD	KANSAS CITY	MO	64154	Platte	67.5	16.875	34	8.5	57.5	14.375	20	5	44.75	POINT (-94.647898 39.246883)
70008	JOHNSON MEMORIAL HOSPITAL	201 CHESTNUT HILL ROAD	STAFFORD SPRINGS	CT	6076	Tolland	43.33333333	10.83333333	36	9	90	22.5	0	0	42.33333333	
150057	FRANCISCAN HEALTH MOORESVILLE	1201 HADLEY RD	MOORESVILLE	IN	46158	Morgan	73.33333333	18.33333333	64	16	46.66666667	11.66666667	30	7.5	53.5	POINT (-86.356098 39.609322)
510012	PLEASANT VALLEY HOSPITAL	2520 VALLEY DRIVE	POINT PLEASANT	WV	25550	Mason	55	13.75	46	11.5	25	6.25	50	12.5	44	POINT (-82.124403 38.868705)
370025	SAINT FRANCIS HOSPITAL MUSKOGEE	300 ROCKEFELLER DRIVE	MUSKOGEE	OK	74401	Muskogee	27.5	6.875	13	3.25	53.33333333	13.33333333	0	0	23.45833333	POINT (-95.406187 35.753648)
70033	DANBURY HOSPITAL	24 HOSPITAL AVE	DANBURY	CT	6810	Fairfield	52.5	13.125	19	4.75	53.33333333	13.33333333	0	0	31.20833333	POINT (-73.444339 41.406776)
50013	ADVENTIST HEALTH ST HELENA	10 WOODLAND ROAD	SAINT HELENA	CA	94574	Napa	60	15	38	9.5	60	15	10	2.5	42	POINT (-122.475344 38.54196)
270086	GREAT FALLS CLINIC HOSPITAL	3010 15TH AVENUE SOUTH	GREAT FALLS	MT	59405	Cascade	50	12.5	51	12.75	100	25	100	25	75.25	POINT (-111.254561 47.487737)
230303	MUNSON HEALTHCARE MANISTEE HOSPITAL	1465 E PARKDALE AVE	MANISTEE	MI	49660	Manistee	52.5	13.125	40	10	50	12.5	80	20	55.625	POINT (-86.273439 44.272355)
120006	ADVENTIST HEALTH CASTLE	640 ULUKAHIKI ST	KAILUA	HI	96734	Honolulu	50	12.5	67	16.75	48	12	70	17.5	58.75	POINT (-157.757229 21.381502)
330160	STATEN ISLAND UNIVERSITY HOSPITAL	475 SEAVIEW AVENUE	STATEN ISLAND	NY	10305	Richmond	52.5	13.125	5	1.25	16.66666667	4.166666667	0	0	18.54166667	POINT (-74.087013 40.584082)
450104	GUADALUPE REGIONAL MEDICAL CENTER	1215 E COURT ST	SEGUIN	TX	78155	Guadalupe	60	15	72	18	78	19.5	10	2.5	55	POINT (-97.948334 29.569043)
330261	PHELPS MEMORIAL HOSPITAL ASSN	701 NORTH BROADWAY	SLEEPY HOLLOW	NY	10591	Westchester	70	17.5	38	9.5	64	16	0	0	43	POINT (-73.85963900000002 41.107555)
390028	UPMC MERCY	1400 LOCUST STREET	PITTSBURGH	PA	15219	Allegheny	62.5	15.625	15	3.75	51.66666667	12.91666667	0	0	32.29166667	POINT (-79.985623 40.436831)
140034	SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA	400 NORTH PLEASANT AVENUE	CENTRALIA	IL	62801	Marion	62.5	15.625	54	13.5	53.33333333	13.33333333	30	7.5	49.95833333	POINT (-89.11599900000002 38.530809)
390184	HIGHLANDS HOSPITAL	401 EAST MURPHY AVENUE	CONNELLSVILLE	PA	15425	Fayette	55	18.33333333	49	16.33333333	Not Available	Not Available	0	0	34.66666667	POINT (-79.586216 40.023373)
340183	NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER	10030 GILEAD ROAD	HUNTERSVILLE	NC	28078	Mecklenburg	75	18.75	29	7.25	36.66666667	9.166666667	40	10	45.16666667	POINT (-80.860744 35.407899)
50045	EL CENTRO REGIONAL MEDICAL CENTER	1415 ROSS AVENUE	EL CENTRO	CA	92243	Imperial	77.5	19.375	18	4.5	30	7.5	40	10	41.375	POINT (-115.56862 32.781498)
260195	CITIZENS MEMORIAL HOSPITAL	1500 N OAKLAND	BOLIVAR	MO	65613	Polk	52.5	13.125	22	5.5	53.33333333	13.33333333	30	7.5	39.45833333	POINT (-93.420915 37.625971)
390151	CHAMBERSBURG HOSPITAL	112 NORTH SEVENTH STREET	CHAMBERSBURG	PA	17201	Franklin	72.5	18.125	23	5.75	28.33333333	7.083333333	40	10	40.95833333	POINT (-77.647451 39.934915)
100157	LAKELAND REGIONAL MEDICAL CENTER	1324 LAKELAND HILLS BLVD	LAKELAND	FL	33805	Polk	25	6.25	15	3.75	15	3.75	0	0	13.75	POINT (-81.953248 28.059671)
250078	FORREST GENERAL HOSPITAL	6051 US HIGHWAY 49	HATTIESBURG	MS	39404	Forrest	20	5	23	5.75	20	5	0	0	15.75	
60024	UNIVERSITY OF COLORADO HOSPITAL AUTHORITY	12605 E 16TH AVE	AURORA	CO	80045	Adams	85	21.25	29	7.25	33.33333333	8.333333333	10	2.5	39.33333333	POINT (-104.841275 39.741364)
360189	MADISON HEALTH	210 NORTH MAIN STREET	LONDON	OH	43140	Madison	30	7.5	46	11.5	100	25	60	15	59	POINT (-83.45517500000001 39.892001)
180016	JEWISH HOSPITAL - SHELBYVILLE	727 HOSPITAL DRIVE	SHELBYVILLE	KY	40065	Shelby	5	1.666666667	55	18.33333333	Not Available	Not Available	70	23.33333333	43.33333333	POINT (-85.236145 38.208808)
190039	WEST JEFFERSON MEDICAL CENTER	1101 MEDICAL CENTER BLVD	MARRERO	LA	70072	Jefferson	62.5	15.625	18	4.5	41.66666667	10.41666667	0	0	30.54166667	POINT (-90.095886 29.891749)
330073	UNITED MEMORIAL MEDICAL CENTER	127 NORTH STREET	BATAVIA	NY	14020	Genesee	67.5	16.875	14	3.5	70	17.5	30	7.5	45.375	POINT (-78.177592 43.003997)
50396	SANTA BARBARA COTTAGE HOSPITAL	400 WEST PUEBLO	SANTA BARBARA	CA	93102	Santa Barbara	72.5	18.125	39	9.75	20	5	0	0	32.875	POINT (-119.72307700000002 34.429483)
460007	CEDAR CITY HOSPITAL	1303 NORTH MAIN STREET	CEDAR CITY	UT	84721	Iron	63.33333333	15.83333333	60	15	90	22.5	50	12.5	65.83333333	POINT (-113.063985 37.700591)
50609	KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE	3440 E LA PALMA AVE	ANAHEIM	CA	92806	Orange	Not Available	Not Available	40	13.33333333	46.66666667	15.55555556	80	26.66666667	55.55555556	POINT (-117.84410999999999 33.854441)
440130	BAPTIST MEMORIAL HOSPITAL UNION CITY	"1201 BISHOP ST, PO BOX 310"	UNION CITY	TN	38261	Obion	56.66666667	14.16666667	71	17.75	56.66666667	14.16666667	0	0	46.08333333	POINT (-89.039037 36.414423)
520038	AURORA MEDICAL CTR WASHINGTON COUNTY	1032 E SUMNER ST	HARTFORD	WI	53027	Washington	56.66666667	18.88888889	74	24.66666667	Not Available	Not Available	70	23.33333333	66.88888889	POINT (-88.362734 43.3176)
260070	PEMISCOT COUNTY MEMORIAL HOSPITAL	946 EAST REED	HAYTI	MO	63851	Pemiscot	45	15	4	1.333333333	Not Available	Not Available	40	13.33333333	29.66666667	POINT (-89.739975 36.236855)
450847	MEMORIAL HERMANN KATY HOSPITAL	23900 KATY FREEWAY	KATY	TX	77494	Fort Bend	20	5	37	9.25	46.66666667	11.66666667	0	0	25.91666667	POINT (-95.785657 29.785918000000002)
440053	SAINT THOMAS RUTHERFORD HOSPITAL	1700 MEDICAL CENTER PARKWAY	MURFREESBORO	TN	37129	Rutherford	42.5	10.625	32	8	50	12.5	0	0	31.125	POINT (-86.424241 35.85864)
100236	FAWCETT MEMORIAL HOSPITAL	21298 OLEAN BLVD	PORT CHARLOTTE	FL	33952	Charlotte	50	12.5	5	1.25	22	5.5	10	2.5	21.75	POINT (-82.097729 26.987872)
240080	"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW"	2450 RIVERSIDE AVENUE	MINNEAPOLIS	MN	55454	Hennepin	55	13.75	22	5.5	35	8.75	10	2.5	30.5	POINT (-93.23812 44.966335)
50108	"SUTTER MEDICAL CENTER, SACRAMENTO"	2825 CAPITOL AVENUE	SACRAMENTO	CA	95816	Sacramento	55	13.75	25	6.25	33.33333333	8.333333333	10	2.5	30.83333333	POINT (-121.46968200000002 38.570258)
100281	MEMORIAL HOSPITAL WEST	703 N FLAMINGO RD	PEMBROKE PINES	FL	33028	Broward	95	23.75	42	10.5	38.33333333	9.583333333	0	0	43.83333333	POINT (-80.309457 26.013281)
50204	PALMDALE REGIONAL MEDICAL CENTER	38600 MEDICAL CENTER DRIVE	PALMDALE	CA	93552	Los Angeles	72.5	18.125	25	6.25	28	7	0	0	31.375	POINT (-118.14363999999999 34.585688)
330197	CANTON-POTSDAM HOSPITAL	50 LEROY STREET	POTSDAM	NY	13676	Saint Lawrence	75	18.75	25	6.25	65	16.25	90	22.5	63.75	POINT (-74.981451 44.676085)
70022	YALE-NEW HAVEN HOSPITAL	20 YORK ST	NEW HAVEN	CT	6504	New Haven	82.5	20.625	17	4.25	26.66666667	6.666666667	0	0	31.54166667	POINT (-72.934689 41.304285)
190160	GLENWOOD REGIONAL MEDICAL CENTER	503 MCMILLAN ROAD	WEST MONROE	LA	71291	Ouachita	85	21.25	10	2.5	51.66666667	12.91666667	0	0	36.66666667	POINT (-92.156761 32.513462)
140143	ST MARGARETS HOSPITAL	600 E 1ST ST	SPRING VALLEY	IL	61362	Bureau	26.66666667	6.666666667	69	17.25	50	12.5	10	2.5	38.91666667	POINT (-89.192633 41.328409)
360070	MERCY MEDICAL CENTER	1320 MERCY DRIVE NW	CANTON	OH	44708	Stark	70	17.5	18	4.5	46.66666667	11.66666667	0	0	33.66666667	POINT (-81.397069 40.812321)
360078	UNIVERSITY HOSPITALS PORTAGE MEDICAL CENTER	6847 N CHESTNUT	RAVENNA	OH	44266	Portage	65	16.25	27	6.75	42	10.5	10	2.5	36	POINT (-81.245887 41.176723)
390225	WELLSPAN EPHRATA COMMUNITY HOSPITAL	169 MARTIN AVENUE	EPHRATA	PA	17522	Lancaster	60	15	38	9.5	67.5	16.875	20	5	46.375	POINT (-76.184268 40.186866)
30101	WESTERN ARIZONA REGIONAL MEDICAL CENTER	2735 SILVER CREEK ROAD	BULLHEAD CITY	AZ	86442	Mohave	77.5	19.375	10	2.5	53.33333333	13.33333333	40	10	45.20833333	POINT (-114.555146 35.109853)
50152	SAINT FRANCIS MEMORIAL HOSPITAL	900 HYDE ST	SAN FRANCISCO	CA	94109	San Francisco	76.66666667	19.16666667	23	5.75	52.5	13.125	0	0	38.04166667	POINT (-122.417112 37.789561)
360011	MARION GENERAL HOSPITAL	1000 MCKINLEY PARK DRIVE	MARION	OH	43302	Marion	55	13.75	21	5.25	26.66666667	6.666666667	0	0	25.66666667	POINT (-83.128048 40.571602)
370227	ST JOHN OWASSO	12451 EAST 100TH STREET NORTH	OWASSO	OK	74055	Tulsa	76.66666667	19.16666667	68	17	5	1.25	90	22.5	59.91666667	POINT (-95.835066 36.298803)
40002	JOHNSON REGIONAL MEDICAL CENTER	1100 EAST POPLAR STREET	CLARKSVILLE	AR	72830	Johnson	36.66666667	9.166666667	53	13.25	60	15	0	0	37.41666667	POINT (-93.445797 35.464384)
100014	ADVENTHEALTH NEW SMYRNA BEACH	401 PALMETTO ST	NEW SMYRNA BEACH	FL	32170	Volusia	55	13.75	13	3.25	98	24.5	0	0	41.5	POINT (-80.922903 29.021174)
200008	NORTHERN LIGHT HEALTH	144 STATE STREET	PORTLAND	ME	4101	Cumberland	55	13.75	64	16	52	13	30	7.5	50.25	POINT (-70.265209 43.652088)
150086	HIGHPOINT HEALTH	600 WILSON CREEK RD	LAWRENCEBURG	IN	47025	Dearborn	37.5	9.375	59	14.75	40	10	0	0	34.125	POINT (-84.883951 39.112922)
450021	BAYLOR UNIVERSITY MEDICAL CENTER	3500 GASTON AVE	DALLAS	TX	75246	Dallas	40	10	27	6.75	45	11.25	10	2.5	30.5	POINT (-96.78081 32.790567)
250100	BAPTIST MEMORIAL HOSPITAL GOLDEN TRIANGLE INC	2520 5TH STREET N	COLUMBUS	MS	39701	Lowndes	30	7.5	47	11.75	60	15	20	5	39.25	POINT (-88.429071 33.526488)
170145	"COFFEYVILLE REGIONAL MEDICAL CENTER, INC"	1400 W 4TH ST	COFFEYVILLE	KS	67337	Montgomery	20	5	27	6.75	55	13.75	60	15	40.5	POINT (-95.638346 37.040399)
50512	KAISER FOUNDATION HOSPITAL - FREMONT	39400 PASEO PADRE PKWY	FREMONT	CA	94538	Alameda	Not Available	Not Available	24	8	30	10	50	16.66666667	34.66666667	POINT (-121.97576900000001 37.550913)
100122	NORTH OKALOOSA MEDICAL CENTER	151 REDSTONE AVE SE	CRESTVIEW	FL	32539	Okaloosa	40	10	12	3	22	5.5	0	0	18.5	POINT (-86.561842 30.736946999999997)
440109	HARDIN MEDICAL CENTER	935 WAYNE ROAD	SAVANNAH	TN	38372	Hardin	50	12.5	52	13	85	21.25	20	5	51.75	POINT (-88.230362 35.22713)
330191	GLENS FALLS HOSPITAL	100 PARK STREET	GLENS FALLS	NY	12801	Warren	45	11.25	23	5.75	23.33333333	5.833333333	20	5	27.83333333	POINT (-73.644551 43.30833500000001)
490092	SOUTHAMPTON MEMORIAL HOSPITAL	100 FAIRVIEW DRIVE - PO BOX 817	FRANKLIN	VA	23851	Franklin City	60	20	19	6.333333333	Not Available	Not Available	90	30	56.33333333	POINT (-76.934942 36.691171000000004)
390041	UNIONTOWN HOSPITAL	500 WEST BERKELEY STREET	UNIONTOWN	PA	15401	Fayette	32.5	8.125	30	7.5	23.33333333	5.833333333	10	2.5	23.95833333	POINT (-79.737619 39.901996)
370093	O U MEDICINE	700 NE 13TH STREET	OKLAHOMA CITY	OK	73104	Oklahoma	55	13.75	17	4.25	26.66666667	6.666666667	0	0	24.66666667	POINT (-97.501002 35.482317)
490120	CHESAPEAKE GENERAL HOSPITAL	"736 BATTLEFIELD BLVD, NORTH"	CHESAPEAKE	VA	23320	Chesapeake City	87.5	21.875	12	3	53.33333333	13.33333333	30	7.5	45.70833333	POINT (-76.244828 36.746111)
140077	TOUCHETTE REGIONAL HOSPITAL INC	5900 BOND AVENUE	CENTREVILLE	IL	62207	Saint Clair	65	21.66666667	Not Available	Not Available	80	26.66666667	70	23.33333333	71.66666667	POINT (-90.10767 38.571324)
30036	CHANDLER REGIONAL MEDICAL CENTER	1955 WEST FRYE ROAD	CHANDLER	AZ	85224	Maricopa	30	7.5	21	5.25	21.66666667	5.416666667	0	0	18.16666667	POINT (-111.873508 33.298691)
320002	CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER	455 ST MICHAEL'S DRIVE	SANTA FE	NM	87505	Santa Fe	50	12.5	14	3.5	41.66666667	10.41666667	50	12.5	38.91666667	POINT (-77.099897 41.348204)
50526	HUNTINGTON BEACH HOSPITAL	17772 BEACH BLVD	HUNTINGTON BEACH	CA	92647	Orange	86.66666667	21.66666667	26	6.5	0	0	0	0	28.16666667	POINT (-117.98906500000001 33.703889)
450147	DETAR HEALTHCARE SYSTEM	506 E SAN ANTONIO ST	VICTORIA	TX	77902	Victoria	77.5	19.375	32	8	46.66666667	11.66666667	0	0	39.04166667	POINT (-97.00021 28.807549000000005)
160001	UNITYPOINT HEALTH-MARSHALLTOWN	3 S 4TH AVE	MARSHALLTOWN	IA	50158	Marshall	37.5	9.375	11	2.75	80	20	80	20	52.125	POINT (-92.905914 42.04805)
220035	NORTH SHORE MEDICAL CENTER -	81 HIGHLAND AVENUE	SALEM	MA	1970	Essex	100	25	15	3.75	51.66666667	12.91666667	30	7.5	49.16666667	POINT (-70.907251 42.511747)
230207	MCLAREN OAKLAND	50 N PERRY ST	PONTIAC	MI	48342	Oakland	72.5	18.125	19	4.75	12	3	0	0	25.875	POINT (-83.291095 42.638394)
